genre,artist_name,track_name,popularity,danceability,duration_ms,energy,liveness,loudness,tempo,year
Classical,Howard Hanson,"Symphony No. 2, Op. 30, ""Romantic"": II. Andante con tenerezza",25,0.125,441773,0.0578,0.0772,-25.359,66.231,2011.0
Classical,Antonio Vivaldi,"Flute Concerto in D Major, Op. 10, No. 3, RV 428, ""Il gardellino"": II. Cantabile",33,0.267,184000,0.0234,0.0633,-28.323,174.503,1997.0
Classical,Heitor Villa-Lobos,"Martírio dos insetos, W213 (Arr. R. Averbach for Violin & Piano): II. O vagalume na claridade",28,0.317,216376,0.0884,0.0869,-24.732,93.671,2018.0
Classical,Sergei Prokofiev,"Romeo and Juliet, Op. 64 (Excerpts): Act I, Scene 2, No. 21: Love Dance",23,0.0919,295760,0.0791,0.107,-23.827,82.32,1988.0
Classical,Ralph Vaughan Williams,Fantasia on a Theme by Thomas Tallis (excerpt) (Master and Commander: The Far Side of the World),25,0.0752,384133,0.046,0.345,-26.057,80.282,2004.0
Classical,Tan Dun,Gone with Leaves,30,0.451,208040,0.423,0.0614,-16.798,88.048,2002.0
Classical,Aaron Copland,"Symphony No. 3: IV. Molto deliberato (Freely, at First)",24,0.24,904787,0.131,0.0604,-17.812,99.002,2017.0
Classical,Antonio Vivaldi,"The Four Seasons - Summer in G Minor, RV. 315: II. Adagio – Presto",34,0.149,154507,0.0523,0.253,-28.538,170.088,2015.0
Classical,Antonio Vivaldi,"The Four Seasons - Spring in E Major, RV. 269: II. Largo",34,0.173,152400,0.049,0.167,-24.76,91.191,2015.0
Classical,Edvard Grieg,"Peer Gynt, Op. 23: No. 15, Prelude. Morgenstemning",38,0.0733,261133,0.0094,0.127,-27.066,77.957,2018.0
Classical,Guillaume Connesson,"Cosmic Trilogy, Part III: Supernova: I. Quelques cercles",28,0.093,508400,0.111,0.131,-24.398,171.121,2010.0
Classical,Philip Glass,Opening From Glasswork,31,0.213,404947,0.11,0.112,-21.988,134.987,2012.0
Classical,Trans-Siberian Orchestra,This Christmas Day - Remastered,26,0.308,260120,0.544,0.12,-9.754,94.159,2016.0
Classical,Ola Gjeilo,"Serenity, ""O magnum mysterium""",28,0.161,318267,0.0637,0.0636,-26.315,73.904,2012.0
Classical,Ludwig van Beethoven,"Cello Sonata No. 5 in D Major, Op. 102, No. 2: I. Allegro con brio",26,0.381,389306,0.123,0.132,-24.168,137.113,2015.0
Classical,Wolfgang Amadeus Mozart,"Symphony No. 41 in C Major, K. 551 ""Jupiter"": I. Allegro vivace (Live)",30,0.422,686853,0.12,0.157,-18.757,78.289,2019.0
Classical,Jennifer Higdon,String poetic: II. Nocturne,28,0.161,286267,0.0535,0.0861,-23.811,91.131,2000.0
Classical,Edvard Grieg,"Lyric Pieces, Book 1, Op. 12: Arietta",30,0.427,83227,0.0204,0.274,-31.351,111.242,1995.0
Classical,Frank Ticheli,Rest,24,0.0626,458053,0.00747,0.147,-25.296,69.389,2015.0
Classical,DragonForce,Wings Of Liberty,26,0.341,440840,0.985,0.287,-4.309,200.013,2012.0
Classical,Pyotr Ilyich Tchaikovsky,"The Nutcracker, Op. 71: Act II Tableau III: Divertissement: d. Trepak - Russian Dance",33,0.339,68600,0.318,0.226,-20.949,153.77,2006.0
Classical,John Luther Adams,Canticles of the Sky: I. Sky with Four Suns,28,0.104,264467,0.123,0.136,-15.678,91.597,2015.0
Classical,Percy Grainger,Colonial Song (version for wind ensemble),22,0.0833,369747,0.0506,0.0826,-21.241,83.529,2012.0
Classical,Claude Debussy,"Préludes, Book 2, L. 123: No. 7: La terrasse des audiences du clair de lune",32,0.457,285787,0.00254,0.074,-33.42,130.927,2007.0
Classical,Johann Sebastian Bach,"Die Kunst der Fuge (The Art of Fugue), BWV 1080: Contrapunctus X a 4 alla Decima",29,0.369,251800,0.16,0.085,-24.69,128.17,2012.0
Classical,John Adams,China Gates,31,0.28,324200,0.125,0.181,-26.212,152.609,2003.0
Classical,DragonForce,Heart Of The Storm,26,0.306,282440,0.995,0.321,-3.201,199.942,2012.0
Classical,Ludwig van Beethoven,"Piano Sonata No. 19 in G Minor, Op. 49, No. 1: I. Andante",25,0.46,327173,0.0277,0.0792,-31.149,111.487,2017.0
Classical,Buckethead,Waiting Hare,32,0.614,343373,0.752,0.0481,-5.988,109.983,2005.0
Classical,Terry Riley,A Rainbow in the Curved Air - Instrumental,32,0.197,1119333,0.422,0.128,-17.453,172.806,1969.0
Classical,Aaron Copland,Symphony No. 3: I. Molto moderato (With Simple Expression),24,0.0888,640493,0.0896,0.208,-19.232,77.497,2017.0
Classical,André Previn,Servants' Chorus* - Voice,26,0.648,84333,0.0833,0.2,-18.338,54.164,1964.0
Classical,André Previn,On The Street Where You Live (reprise)* - Voice,26,0.394,83000,0.248,0.641,-15.854,80.698,1964.0
Classical,Mario Castelnuovo-Tedesco,"Sonatina canonica, Op. 196: II. Tempo di Siciliane",30,0.367,243053,0.0452,0.0845,-27.545,91.278,2008.0
Classical,Antonio Vivaldi,"The Four Seasons - Spring in E Major, RV. 269: III. Allegro",34,0.33,223213,0.148,0.0743,-17.218,112.218,2015.0
Classical,Joe Satriani,Ten Words,36,0.306,208283,0.616,0.209,-5.619,179.625,2006.0
Classical,Scott Joplin,The Entertainer: A Ragtime Two-Step,34,0.43,282000,0.168,0.0693,-22.072,149.934,2004.0
Classical,Heitor Villa-Lobos,"Symphony No. 6, ""On the Outline of the Mountains of Brazil"": IV. Allegro",30,0.147,345093,0.243,0.0989,-23.058,92.179,2012.0
Classical,Wolfgang Amadeus Mozart,"Ave, verum Corpus: Ave, verum Corpus - Live",26,0.0728,180587,0.026,0.0664,-29.332,73.436,2007.0
Classical,Joe Satriani,Made of Tears,36,0.603,331999,0.715,0.0754,-7.418,94.875,2006.0
Classical,Ludwig van Beethoven,"Piano Sonata No. 14 (quasi una Fantasia) in C-Sharp Minor, Op. 27 No.2 ""Moonlight"": I. Adagio sostenuto",27,0.178,269293,0.00309,0.128,-40.927,67.706,1994.0
Classical,Pyotr Ilyich Tchaikovsky,"Swan Lake, Op. 20, Act III No. 19a, Pas de six: Act III In the Castle of Prince Siegfried: A Ball at the Castle: No. 19. Pas de six: I. Intrada: Moderato assai",31,0.406,152800,0.0133,0.232,-31.135,135.556,2013.0
Classical,Trans-Siberian Orchestra,The Lost Christmas Eve,26,0.309,333280,0.579,0.105,-7.491,180.463,2004.0
Classical,Aaron Copland,Appalachian Spring: VI. Meno mosso,23,0.135,74400,0.0179,0.11,-34.134,143.091,1960.0
Classical,John Adams,Nixon in China: Act I Scene 1: Landing of the Spirit of '76,28,0.303,153227,0.444,0.131,-14.687,92.658,2009.0
Classical,Samuel Barber,"Violin Concerto, Op. 14: I. Allegro",24,0.164,619560,0.0996,0.624,-24.058,95.734,2001.0
Classical,Buckethead,Dawn Appears,29,0.533,224348,0.537,0.101,-10.021,160.061,2009.0
Classical,Alessandro Scarlatti,Fugue in F Minor,29,0.543,368919,0.0609,0.0693,-27.743,111.093,2015.0
Classical,Tomás Luis de Victoria,O magnum mysterium,29,0.204,218000,0.1,0.125,-24.559,130.146,1994.0
Classical,Joe Satriani,Starry Night,36,0.636,233507,0.795,0.0971,-4.161,144.143,2002.0
Classical,Ruth Crawford Seeger,"String Quartet, ""1931"": III. Andante",25,0.0712,257280,0.0169,0.0731,-26.569,77.78,2006.0
Classical,Pyotr Ilyich Tchaikovsky,"Swan Lake, Op. 20, Act II No. 13, Danses des cygnes: Act II By a Lake: No. 13. Dances of the swans: VI. Tempo di valse",32,0.275,90133,0.107,0.445,-20.51,183.986,2013.0
Classical,Philip Glass,Movement I,30,0.222,612467,0.341,0.1,-15.097,138.164,2018.0
Classical,Alexander Borodin,Borodin - String Quartet No.2 in D major: I. Allegro moderato,28,0.19,525560,0.149,0.217,-17.131,163.585,2005.0
Classical,Nico Muhly,Doublespeak,28,0.403,546067,0.265,0.201,-15.069,78.759,2015.0
Classical,Herbert Howells,A Spotless Rose,26,0.113,219747,0.0715,0.108,-31.734,74.647,2008.0
Classical,Trans-Siberian Orchestra,Moonlight And Madness,23,0.352,305960,0.538,0.133,-9.077,145.04,2009.0
Classical,William Walton,Symphony No. 1: II. Presto con malizia,23,0.406,352000,0.236,0.0866,-21.517,86.578,2014.0
Classical,André Previn,Intermission* - Instrumental,26,0.263,88693,0.114,0.336,-16.946,53.969,1964.0
Classical,Sergei Prokofiev,"Russian Overture, Op. 72",24,0.189,847080,0.18,0.36,-17.558,74.773,1992.0
Classical,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: Allemande",29,0.26,328000,0.0887,0.0894,-22.126,126.823,1997.0
Classical,Ludwig van Beethoven,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": III. Allegro ma non troppo - Presto",28,0.291,490400,0.177,0.108,-22.536,135.735,1988.0
Classical,Ottorino Respighi,"Bach - 3 chorales, P. 167: No. 3. Andante (after J.S. Bach's Wachet auf ruft uns die Stimme, BWV 645)",30,0.162,308440,0.012,0.0905,-31.823,110.305,2012.0
Classical,Ola Gjeilo,"Phoenix, ""Agnus Dei""",27,0.18,265467,0.0653,0.117,-23.673,74.497,2012.0
Classical,Luca Turilli,Demonheart,40,0.463,308653,0.944,0.106,-6.508,179.981,2002.0
Classical,Philip Glass,Movement VI: V2 Schneider,29,0.19,437507,0.152,0.12,-18.73,153.294,2014.0
Classical,Kurt Atterberg,"Symphony No. 3 in D Major, Op. 10, ""West Coast Pictures"": III. Sommarnatt (Summer Night)",24,0.146,1078427,0.0844,0.0794,-20.973,139.105,2013.0
Classical,Hildegard von Bingen,O ecclesia,31,0.115,382133,0.0373,0.0716,-17.994,70.999,2011.0
Classical,Sergei Prokofiev,"Romeo and Juliet, Op. 64 (Excerpts): Act III, Scene 1, No. 39: Farewell before the Parting",22,0.107,297587,0.0331,0.166,-30.047,82.977,1988.0
Classical,Philip Glass,Vessels,28,0.149,492813,0.315,0.0806,-15.126,99.404,2009.0
Classical,Jean Sibelius,"String Quartet in D Minor, ‘Intimate Voices’ Op. 56: III. Adagio di molto",23,0.114,671413,0.0974,0.0791,-19.822,171.689,2016.0
Classical,Ludwig van Beethoven,"Egmont, Op. 84: Overture",25,0.266,514133,0.113,0.114,-17.449,83.076,1962.0
Classical,Ravi Shankar,Offering,22,0.258,581760,0.106,0.108,-18.949,79.987,1990.0
Classical,Joe Satriani,Friends,36,0.422,208600,0.842,0.0835,-4.629,86.142,1992.0
Classical,Julius Eastman,The Holy Presence Of Joan D'Arc,25,0.21,1237280,0.413,0.112,-15.782,83.923,2005.0
Classical,Frédéric Chopin,"Etude, Op. 10 No. 6 in E-Flat Minor: Andante",27,0.296,212680,0.002,0.0938,-39.944,71.512,2016.0
Classical,Leroy Anderson,Sleigh Ride (arr. A. Gentile for piano),29,0.45,211504,0.225,0.0848,-19.679,96.98,2011.0
Classical,Johann Sebastian Bach,"Clavierbuchlein for Anna Magdalena Bach, Book 2, BWV Anh. 113-132: Anna Magdalena Notenbuch: Minuet in G Major, BWV Anh 114",30,0.435,94107,0.0946,0.152,-25.668,133.944,2005.0
Classical,Iced Earth,Dark Saga,32,0.524,222427,0.949,0.127,-9.377,126.807,1996.0
Classical,Antonín Dvořák,"Symphony No. 8 in G Major, Op. 88, B. 163: IV. Allegro ma non troppo",25,0.225,673187,0.0871,0.0452,-17.752,138.428,2014.0
Classical,Camille Saint-Saëns,Introduction and Rondo capriccioso in A Minor,28,0.29,547000,0.0899,0.105,-26.046,90.888,1994.0
Classical,James MacMillan,Miserere,29,0.173,754173,0.0359,0.138,-26.436,129.138,2011.0
Classical,Kurt Atterberg,"Symphony No. 3 in D Major, Op. 10, ""West Coast Pictures"": I. Soldis (Sun Smoke)",24,0.0863,509067,0.015,0.158,-25.112,84.379,2013.0
Classical,Alexina Louie,Music for Piano: III. Distant Memories,44,0.362,173947,0.0121,0.0793,-34.398,85.597,2015.0
Classical,Wolfgang Amadeus Mozart,"Symphony No. 41 in C Major, K. 551 ""Jupiter"": II. Andante cantabile (Live)",29,0.0965,660187,0.0206,0.0877,-27.968,79.601,2019.0
Classical,Philip Glass,Satyagraha: Evening Song,29,0.283,247253,0.19,0.0933,-16.068,117.773,1979.0
Classical,Aaron Copland,4 Dance Episodes from Rodeo: I. Buckaroo Holiday,22,0.402,418173,0.413,0.367,-13.347,128.917,1960.0
Classical,Pyotr Ilyich Tchaikovsky,"Symphony No. 5 in E Minor, Op. 64: I. Andante - Allegro con anima",30,0.231,834760,0.17,0.129,-17.46,99.461,1984.0
Classical,Aaron Copland,Symphony No. 3: III. Andantino quasi allegretto,23,0.192,656400,0.0241,0.342,-29.197,135.888,2017.0
Classical,Alfonso X El Sabio,"Cantiga No. 10, ""Rosa das rosas"": Por nos de dulta tirar (CSM 18)",30,0.272,445000,0.174,0.195,-18.137,95.671,1995.0
Classical,DragonForce,Evil Dead (Bonus Track),24,0.436,201987,0.983,0.0489,-4.875,112.704,2017.0
Classical,Liquid Tension Experiment,Kindred Spirits,35,0.285,389600,0.963,0.688,-3.137,128.627,1998.0
Classical,Joe Satriani,Crystal Planet,34,0.458,275040,0.982,0.193,-5.318,145.22,1998.0
Classical,Antonio Vivaldi,"The 4 Seasons: Violin Concerto In F Minor, Op. 8, No. 4, RV 297, ""L'inverno"" (Winter): I. Allegro Non Molto",28,0.475,210000,0.151,0.0687,-20.357,148.276,1995.0
Classical,Philip Glass,Etude No. 1,27,0.261,207787,0.199,0.111,-20.211,112.848,2001.0
Classical,Jóhann Jóhannsson,Dive-Bomb Blues,30,0.29,135307,0.312,0.339,-12.988,209.694,2018.0
Classical,DragonForce,Seasons - Acoustic Version,26,0.473,266920,0.489,0.13,-8.467,82.511,2012.0
Classical,Ola Gjeilo,Evening Prayer,26,0.195,356160,0.0832,0.116,-22.299,68.778,2012.0
Classical,William Walton,Symphony No. 1: I. Allegro assai,23,0.218,827840,0.135,0.105,-20.525,112.254,2014.0
Classical,Antonín Dvořák,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": Adagio; Allegro molto",25,0.294,523160,0.103,0.0602,-18.277,124.401,1986.0
Classical,Antonio Vivaldi,"Bassoon Concerto in F Major, RV 488: II. Largo",32,0.148,173094,0.0341,0.146,-26.985,49.791,2016.0
Classical,Pyotr Ilyich Tchaikovsky,"Sérénade mélancolique, Op. 26",31,0.141,639573,0.0345,0.0617,-27.801,81.223,2016.0
Classical,Joe Satriani,Love Thing,37,0.451,230133,0.525,0.121,-7.509,170.814,1998.0
Classical,Trans-Siberian Orchestra,A Star To Follow,25,0.337,229467,0.487,0.0785,-10.69,173.253,1996.0
Classical,Boris Mikolayovich Lyatoshinsky,"Symphony No. 3 in B Minor, Op. 50 ""To the 25th Anniversary of the October Revolution"": III. Allegro feroce",26,0.176,355667,0.16,0.369,-20.041,66.39,2019.0
Classical,Wolfgang Amadeus Mozart,"Symphony No. 41 in C Major, K. 551 ""Jupiter"": IV. Molto allegro (Live)",29,0.349,693355,0.298,0.0796,-17.241,141.457,2019.0
Classical,Carl Orff,Carmina Burana: Fortuna imperatrix mundi: O Fortuna,20,0.238,168667,0.0315,0.0987,-20.556,120.57,1981.0
Classical,Enrique Granados,El pelele (The Straw Man),32,0.373,299373,0.151,0.107,-19.745,80.282,1999.0
Classical,DragonForce,Last Man Stands,25,0.455,307947,0.99,0.0728,-3.123,159.981,2012.0
Classical,Nikolai Rimsky-Korsakov,"Scheherezade, Op. 35: III. The Young Prince and the Young Princess",29,0.153,659573,0.0891,0.0737,-23.807,92.475,2014.0
Classical,DragonForce,The Sun Is Dead,24,0.422,394627,0.969,0.538,-3.984,94.965,2014.0
Classical,Wojciech Kilar,Mina's Photo,29,0.148,84507,0.0756,0.0843,-28.565,73.128,1992.0
Classical,Igor Stravinsky,"The Rite of Spring, Part 1: IV. Spring Rounds",23,0.128,245600,0.0417,0.0994,-20.971,89.712,2017.0
Classical,Joe Satriani,Why,36,0.548,284907,0.902,0.286,-6.275,110.174,1992.0
Classical,Andy Timmons,A Night to Remember,33,0.421,334107,0.55,0.0641,-9.04,81.807,2015.0
Classical,Dave Brubeck,"Win A Few, Lose a Few",30,0.705,285427,0.336,0.985,-14.68,125.547,2001.0
Classical,The Aristocrats,Sweaty Knockers,34,0.344,489560,0.809,0.388,-5.723,168.397,2011.0
Classical,Jóhann Jóhannsson,Red,30,0.0962,92627,0.12,0.103,-19.577,85.587,2018.0
Classical,Kurt Atterberg,"Symphony No. 3 in D Major, Op. 10, ""West Coast Pictures"": II. Storm",23,0.191,637133,0.325,0.0775,-17.313,113.238,2013.0
Classical,Anton Rubinstein,"12 Songs, Op. 48: No. 1. Der Engel (The Angel) (arr. J. Lloyd Webber for 2 cellos and piano)",34,0.198,191413,0.0874,0.0822,-22.209,79.432,2013.0
Classical,Antonio Vivaldi,"The Four Seasons - Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo",33,0.266,137867,0.19,0.113,-23.082,132.554,1964.0
Classical,David Lee Roth,Shyboy [Timido],32,0.505,205107,0.981,0.537,-6.238,127.954,1986.0
Classical,Edvard Grieg,"Peer Gynt Suite No. 2, Op. 55: IV. Solveigs sang (Solveig's Song)",35,0.182,342867,0.00856,0.0579,-35.021,49.803,1994.0
Classical,Dmitri Shostakovich,Five Pieces For Two Violins and Piano: I. Prelude,26,0.088,164200,0.0326,0.0785,-26.747,84.688,2007.0
Classical,Oliver Davis,Dance: II. Second Movement,30,0.176,188773,0.143,0.133,-21.009,85.368,2016.0
Classical,Wojciech Kilar,Vampire Hunters,30,0.487,185667,0.0552,0.11,-19.934,119.9,1992.0
Classical,Dave Brubeck,Somewhere,30,0.55,253200,0.137,0.116,-18.672,117.558,2001.0
Classical,Dragony,Lords of the Hunt,38,0.555,223893,0.886,0.0773,-4.155,94.988,2017.0
Classical,Igor Stravinsky,"The Rite of Spring, Part 1: III. Ritual of Abduction",23,0.289,75667,0.438,0.318,-18.634,181.139,2017.0
Classical,William Walton,Symphony No. 1: IV. Maestoso: Allegro brioso ed ardentemente,22,0.276,760000,0.21,0.112,-20.964,132.779,2014.0
Classical,Pauline Oliveros,Suiren,32,0.0631,601600,0.00256,0.115,-44.406,65.919,1989.0
Classical,Yo-Yo Ma,Blue As The Turquoise Night of Neyshabur - Edited Version,20,0.164,265453,0.162,0.136,-19.294,84.263,2007.0
Classical,Jóhann Jóhannsson,Memories,30,0.153,154693,0.302,0.101,-21.077,105.789,2018.0
Classical,Max Bruch,"Concerto for 2 Pianos in A-Flat Minor, Op. 88a: II. Andante con moto - Allegro molto vivace",31,0.371,358853,0.164,0.0885,-19.341,137.309,2018.0
Classical,DragonForce,You're Not Alone - Bonus Track,24,0.284,278813,0.847,0.122,-4.91,75.039,2014.0
Classical,Guillaume de Machaut,Messe de Nostre Dame: Sanctus,29,0.161,295800,0.0988,0.0767,-22.907,132.28,1996.0
Classical,George Gershwin,Promenade: Walking the Dog,27,0.521,174267,0.0409,0.13,-27.614,120.729,1985.0
Classical,Percy Grainger,The Gum-Suckers March (Cornstalks' March),21,0.447,224813,0.251,0.317,-19.563,110.624,2012.0
Classical,Ernest John Moeran,Symphony in G Minor: II. Lento,23,0.0618,788400,0.0555,0.101,-24.064,54.18,1988.0
Classical,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: Courante",28,0.444,154000,0.18,0.0961,-19.244,106.377,1997.0
Classical,John Tavener,The Protecting Veil: The Dormition of the Mother of God,27,0.147,429733,0.0129,0.19,-30.572,83.522,1999.0
Classical,Johann Sebastian Bach,"Goldberg Variations, BWV 988",33,0.467,224827,0.00329,0.0756,-34.051,101.987,1959.0
Classical,Antonio Vivaldi,"The 4 Seasons: Violin Concerto In E Major, Op. 8, No. 1, RV 269, ""La Primavera"" (Spring): I. Allegro",31,0.494,213333,0.13,0.129,-16.446,96.452,1995.0
Classical,Philip Glass,Etude No. 3,26,0.334,294227,0.35,0.119,-16.68,175.081,2001.0
Classical,Paul Hindemith,"String Quartet No. 4, Op. 22: II. Schnelle Achtel: Sehr energisch",26,0.312,341453,0.132,0.0838,-20.458,84.762,2006.0
Classical,DragonForce,No More,24,0.309,230133,0.966,0.326,-3.838,200.002,2014.0
Classical,David Lee Roth,That's Life [Asi Es la Vida],33,0.425,165533,0.523,0.0454,-11.467,128.614,1986.0
Classical,Bedřich Smetana,"Má vlast (My Country): No. 1, Vyšehrad",29,0.176,911333,0.0325,0.132,-22.866,103.136,1994.0
Classical,John Corigliano,Anna's Theme,27,0.121,170267,0.0316,0.14,-25.978,66.17,1998.0
Classical,Carl Philipp Emanuel Bach,"Rondo in D Minor, Wq. 61/4, H. 290",27,0.376,245867,0.0913,0.129,-22.206,134.761,2006.0
Classical,Gustavo Santaolalla,All Gone (Partners),31,0.258,137347,0.0187,0.102,-28.826,74.711,2014.0
Classical,Béla Bartók,"Roman Nepi Tancok (Romanian Folk Dances), Bb 68: 3. Topogo - Pe Loc",26,0.395,50040,0.0354,0.0835,-32.582,114.751,2002.0
Classical,Philip Glass,Resource,28,0.178,396227,0.173,0.147,-18.211,111.947,2009.0
Classical,Pyotr Ilyich Tchaikovsky,"Swan Lake, Op. 20, Act III No. 17: Act III In the Castle of Prince Siegfried: A Ball at the Castle: No. 17. Arrival of the guests and waltz Allegro - Tempo di valse",30,0.241,493400,0.0202,0.112,-27.094,93.418,2013.0
Classical,Alexander Borodin,Piano Quintet in C Minor: I. Andante,30,0.238,267000,0.0566,0.178,-23.192,67.758,1991.0
Classical,Hugo Wolf,"Serenade in G Major, ""Italienische Serenade"" (Italian Serenade)",23,0.396,395213,0.191,0.164,-20.833,123.7,2017.0
Classical,Norbert Kraft,"Suite espanola No. 1, Op. 47 (arr. N. Kraft): Asturias (Leyenda)",33,0.266,384227,0.0861,0.102,-27.475,121.664,1997.0
Classical,Wojciech Kilar,Mina/Dracula,30,0.0773,287227,0.025,0.0846,-28.544,80.83,1992.0
Classical,Trans-Siberian Orchestra,Wish Liszt (Toy Shop Madness) - Instrumental,24,0.541,222160,0.685,0.153,-6.472,125.358,2004.0
Classical,Trans-Siberian Orchestra,Beethoven,22,0.578,176240,0.861,0.207,-5.901,121.988,2000.0
Classical,Aaron Copland,Billy the Kid Suite: I. Introduction. The Open Prairie,21,0.225,193800,0.155,0.634,-16.454,58.467,1960.0
Classical,Edvard Grieg,"Lyric Pieces, Book 1, Op. 12: Vals (Waltz)",24,0.504,111667,0.0782,0.0669,-27.542,83.99,1995.0
Classical,Frederic Rzewski,The People United Will Never Be Defeated: Thema: Tempo I,31,0.306,166173,0.166,0.0716,-19.714,78.162,2015.0
Classical,Dmitri Shostakovich,Folk Dances (arr. for band),21,0.467,258600,0.244,0.0225,-17.898,161.593,2001.0
Classical,Frédéric Chopin,"Études, Op. 25: No. 1 in A-Flat Major ""Harp Study""",28,0.36,150293,0.098,0.0883,-21.692,71.937,2017.0
